OID_,POINT_X,POINT_Y,Profile_ID,Distance (m),Distance (km),ORIG_SEQ,B2,B3,B4,Benthos,Benthos _label,Bathymetrey 
250,268212.3452,6133529.084,2,2500,2.5,250,40.5681076,55.8290558,55.7588158,1,Seagrass,-7.6261883
251,268202.4876,6133527.402,2,2510,2.51,251,46.5059929,58.0668259,51.6374741,1,Seagrass,-7.6481872
252,268192.6301,6133525.72,2,2520,2.52,252,41.2291527,56.6161728,48.6269836,1,Seagrass,-7.6698194
253,268182.7725,6133524.038,2,2530,2.53,253,42.2756195,59.616848,53.9352226,1,Seagrass,-7.6832786
254,268172.9149,6133522.357,2,2540,2.54,254,67.0786896,56.9121132,53.0231895,1,Seagrass,-7.678452
255,268163.0573,6133520.675,2,2550,2.55,255,50.9244728,51.6925697,55.6488609,1,Seagrass,-7.6736259
256,268153.1997,6133518.993,2,2560,2.56,256,32.1162605,45.5266533,56.672554,1,Seagrass,-7.6687994
257,268143.3421,6133517.312,2,2570,2.57,257,46.6549988,46.3051605,57,1,Seagrass,-7.6639729
258,268133.4846,6133515.63,2,2580,2.58,258,55.1568871,47.4902,57,1,Seagrass,-7.6591468
259,268123.627,6133513.948,2,2590,2.59,259,61.0301056,47.5439568,56.9743843,1,Seagrass,-7.6543207
260,268113.7694,6133512.267,2,2600,2.6,260,44.1040421,46.4815712,56.4766541,1,Seagrass,-7.6494946
261,268103.9118,6133510.585,2,2610,2.61,261,37.3648338,51.14431,53.6598854,1,Seagrass,-7.6446681
262,268094.0542,6133508.903,2,2620,2.62,262,37.4541969,49.6079597,48,1,Seagrass,-7.639842
263,268084.1967,6133507.222,2,2630,2.63,263,47.8738365,46.7477493,47.9821548,1,Seagrass,-7.635016
264,268074.3391,6133505.54,2,2640,2.64,264,58.1176529,49.4044991,47.9495773,1,Seagrass,-7.6301899
265,268064.4815,6133503.858,2,2650,2.65,265,47.528862,62.2112923,48.0236816,1,Seagrass,-7.6253638
266,268054.6239,6133502.177,2,2660,2.66,266,32.9510193,50.3640709,49.1612167,1,Seagrass,-7.6205382
267,268044.7663,6133500.495,2,2670,2.67,267,48.6639709,44.0883827,51.058815,1,Seagrass,-7.6157122
268,268034.9087,6133498.813,2,2680,2.68,268,41.2340164,57.5033569,46.7739372,1,Seagrass,-7.6108861
269,268025.0512,6133497.132,2,2690,2.69,269,43.6223297,51.1880226,47.9919434,1,Seagrass,-7.6060605
270,268015.1936,6133495.45,2,2700,2.7,270,37.4919891,49.1428146,49.0688591,1,Seagrass,-7.6012344
271,268005.336,6133493.768,2,2710,2.71,271,56.7446785,53.9567642,56.0474472,1,Seagrass,-7.5964088
272,267995.4784,6133492.086,2,2720,2.72,272,54.9915619,47.2851486,50.2252083,1,Seagrass,-7.5915828
273,267985.6208,6133490.405,2,2730,2.73,273,44.1477242,53.3376389,54.0303993,1,Seagrass,-7.5867577
274,267975.7632,6133488.723,2,2740,2.74,274,57.7009163,48.1724968,55.3938293,1,Seagrass,-7.5819316
275,267965.9057,6133487.041,2,2750,2.75,275,40.8114014,49.5958939,57.4992752,1,Seagrass,-7.577106
276,267956.0481,6133485.36,2,2760,2.76,276,34.3952484,34.0653687,57.097271,1,Seagrass,-7.5722804
277,267946.1905,6133483.678,2,2770,2.77,277,37.1216698,42.8239784,56.1725578,1,Seagrass,-7.5674548
278,267936.3329,6133481.996,2,2780,2.78,278,41.9042015,40.6925011,62.0180893,1,Seagrass,-7.5626292
279,267926.4753,6133480.315,2,2790,2.79,279,48.7381134,41.844162,58.7873497,1,Seagrass,-7.5578036
280,267916.6178,6133478.633,2,2800,2.8,280,47.3038101,43.3014145,53.5894318,1,Seagrass,-7.5696931
281,267906.7602,6133476.951,2,2810,2.81,281,39.9539642,55.8778915,50.9411736,1,Seagrass,-7.5822182
282,267896.9026,6133475.27,2,2820,2.82,282,44.7287827,63.1812248,48.2043343,1,Seagrass,-7.5951095
283,267887.045,6133473.588,2,2830,2.83,283,38.305439,52.1505966,48,1,Seagrass,-7.6083679
284,267877.1874,6133471.906,2,2840,2.84,284,40.0480652,48.9034348,48.6689758,1,Seagrass,-7.6219926
285,267867.3298,6133470.224,2,2850,2.85,285,45.6335487,50.2315903,51.6967506,1,Seagrass,-7.6359844
286,267857.4723,6133468.543,2,2860,2.86,286,59.067009,61.3060493,54.3696098,1,Seagrass,-7.6503425
287,267847.6147,6133466.861,2,2870,2.87,287,64.3123932,49.6731758,51.931324,1,Seagrass,-7.6650677
288,267837.7571,6133465.179,2,2880,2.88,288,60.9706497,53.4937325,48.8122902,1,Seagrass,-7.68016
289,267827.8995,6133463.498,2,2890,2.89,289,52.7057228,61.5070992,48.0435562,1,Seagrass,-7.6956186
290,267818.0419,6133461.816,2,2900,2.9,290,48.5739136,56.8173866,48,1,Seagrass,-7.7114439
291,267808.1843,6133460.134,2,2910,2.91,291,48.7387619,54.1474075,48,1,Seagrass,-7.7276363
292,267798.3268,6133458.453,2,2920,2.92,292,40.9005165,55.0267105,48,1,Seagrass,-7.744195
293,267788.4692,6133456.771,2,2930,2.93,293,42.5111122,61.281086,48,1,Seagrass,-7.7611203
294,267778.6116,6133455.089,2,2940,2.94,294,46.8822784,61.111145,47.3668633,1,Seagrass,-7.7784128
295,267768.754,6133453.408,2,2950,2.95,295,55.9223137,55.6930389,48.0827332,1,Seagrass,-7.7960715
296,267758.8964,6133451.726,2,2960,2.96,296,63.5303421,49.3586464,48.1275673,1,Seagrass,-7.8140974
297,267749.0389,6133450.044,2,2970,2.97,297,59.5366631,47,48,1,Seagrass,-7.8324895
298,267739.1813,6133448.363,2,2980,2.98,298,53.4680786,47,48,1,Seagrass,-7.8512487
299,267729.3237,6133446.681,2,2990,2.99,299,44.8477898,47,48,1,Seagrass,-7.8703747
300,267719.4661,6133444.999,2,3000,3,300,40.0002556,47.0000725,48,1,Seagrass,-7.8898668
301,267709.6085,6133443.317,2,3010,3.01,301,42.587429,48.0783005,48,1,Seagrass,-7.9097261
302,267699.7509,6133441.636,2,3020,3.02,302,54.1202545,49,48,1,Seagrass,-7.9299521
303,267689.8934,6133439.954,2,3030,3.03,303,51.2504196,47.9786797,48.77771,1,Seagrass,-7.9505444
304,267680.0358,6133438.272,2,3040,3.04,304,38.9800339,47.97472,49.6776962,1,Seagrass,-7.9715033
305,267670.1782,6133436.591,2,3050,3.05,305,40.5263176,48.9516487,52.6634483,1,Seagrass,-7.9928293
306,267660.3206,6133434.909,2,3060,3.06,306,47.8172188,54.5104675,56.9528008,1,Seagrass,-8
307,267650.463,6133433.227,2,3070,3.07,307,49.4189758,62.4192238,56.806324,1,Seagrass,-8
308,267640.6055,6133431.546,2,3080,3.08,308,49.1529961,56.0284195,57,1,Seagrass,-8
309,267630.7479,6133429.864,2,3090,3.09,309,47.610714,50.4644432,57,1,Seagrass,-8
310,267620.8903,6133428.182,2,3100,3.1,310,51.4322777,52.4769135,57,1,Seagrass,-8
311,267611.0327,6133426.501,2,3110,3.11,311,56.6212273,55.5332985,57,1,Seagrass,-8
312,267601.1751,6133424.819,2,3120,3.12,312,52.6127319,48.0707512,57,1,Seagrass,-8
313,267591.3175,6133423.137,2,3130,3.13,313,56.4266281,38.143528,57,1,Seagrass,-8
314,267581.46,6133421.456,2,3140,3.14,314,48.2976685,41.9492836,57,1,Seagrass,-8
315,267571.6024,6133419.774,2,3150,3.15,315,48.2775764,57.5773582,57,1,Seagrass,-8
316,267561.7448,6133418.092,2,3160,3.16,316,53.4953346,57.3862801,57.201313,1,Seagrass,-8
317,267551.8872,6133416.411,2,3170,3.17,317,50.0006027,50.9253998,57.1903496,1,Seagrass,-8
318,267542.0296,6133414.729,2,3180,3.18,318,45.9699287,52.2458229,56.0271187,1,Seagrass,-8
319,267532.172,6133413.047,2,3190,3.19,319,44.0299835,57.7198906,56.4228554,1,Seagrass,-8
320,267522.3145,6133411.366,2,3200,3.2,320,40.968586,56.144413,57,1,Seagrass,-8
321,267512.4569,6133409.684,2,3210,3.21,321,50.4497452,47.6771774,57.2382278,1,Seagrass,-8
322,267502.5993,6133408.002,2,3220,3.22,322,65.8573074,39.4558029,55.4159355,1,Seagrass,-8
323,267492.7417,6133406.32,2,3230,3.23,323,55.2344513,47.9558258,46.5608673,1,Seagrass,-8
324,267482.8841,6133404.639,2,3240,3.24,324,71.9401855,58.1944313,44.1373825,1,Seagrass,-8
325,267473.0266,6133402.957,2,3250,3.25,325,71.163063,62.5204773,50.4321976,1,Seagrass,-8
326,267463.169,6133401.275,2,3260,3.26,326,57.7423553,53.914959,47.7171707,1,Seagrass,-8
327,267453.3114,6133399.594,2,3270,3.27,327,46.145752,38.6201248,49.2152939,1,Seagrass,-8
328,267443.4538,6133397.912,2,3280,3.28,328,32.546051,36.3595772,49.9480782,1,Seagrass,-8
329,267433.5962,6133396.23,2,3290,3.29,329,33.0210037,40.5652351,51.4249306,1,Seagrass,-8
330,267423.7386,6133394.549,2,3300,3.3,330,40.4007835,37.6705589,48.6190948,1,Seagrass,-8
331,267413.8811,6133392.867,2,3310,3.31,331,43.614727,43.6766624,51.5766754,1,Seagrass,-8
332,267404.0235,6133391.185,2,3320,3.32,332,53.568325,47.4983482,49.376915,1,Seagrass,-8
333,267394.1659,6133389.503,2,3330,3.33,333,58.7749786,56.0179596,48,1,Seagrass,-8
334,267384.3083,6133387.822,2,3340,3.34,334,50.1328621,62.1740799,48,1,Seagrass,-8
335,267374.4507,6133386.14,2,3350,3.35,335,51.3026886,57.3075142,48,1,Seagrass,-8
336,267364.5931,6133384.458,2,3360,3.36,336,49.3592186,55.5186386,48,1,Seagrass,-8
337,267354.7356,6133382.777,2,3370,3.37,337,48.3085709,48.0205612,48.0411224,1,Seagrass,-8
338,267344.878,6133381.095,2,3380,3.38,338,37.8832893,48.6020737,49.3065109,1,Seagrass,-8
339,267335.0204,6133379.413,2,3390,3.39,339,40.8124886,48.0009003,56.5429993,1,Seagrass,-8
340,267325.1628,6133377.732,2,3400,3.4,340,58.8287582,48,56.9955521,1,Seagrass,-8
341,267315.3052,6133376.05,2,3410,3.41,341,39.542366,48,57,1,Seagrass,-8
342,267305.4477,6133374.368,2,3420,3.42,342,59.0127068,48,57,1,Seagrass,-8
343,267295.5901,6133372.687,2,3430,3.43,343,54.8596916,48.7233124,58.4466209,1,Seagrass,-8
344,267285.7325,6133371.005,2,3440,3.44,344,47.8861237,48.0439873,52.2679482,1,Seagrass,-8
345,267275.8749,6133369.323,2,3450,3.45,345,50.8674583,48.7890091,47.8437958,1,Seagrass,-8
346,267266.0173,6133367.642,2,3460,3.46,346,54.8221817,44.0369682,48.3997154,1,Seagrass,-8
347,267256.1597,6133365.96,2,3470,3.47,347,70.4319916,48.0364189,47.9374046,1,Seagrass,-8
348,267246.3022,6133364.278,2,3480,3.48,348,68.2320786,59.3201599,48,1,Seagrass,-8
349,267236.4446,6133362.596,2,3490,3.49,349,56.6332359,62.2993088,47.35009,1,Seagrass,-8
350,267226.587,6133360.915,2,3500,3.5,350,47.599762,49.4270668,50.9992447,1,Seagrass,-8
351,267216.7294,6133359.233,2,3510,3.51,351,35.7478485,50.3477516,55.5444603,1,Seagrass,-8
352,267206.8718,6133357.552,2,3520,3.52,352,45.4740372,47.2455139,57.0400467,1,Seagrass,-8
353,267197.0142,6133355.87,2,3530,3.53,353,57.1346626,47.9502983,57,1,Seagrass,-8
354,267187.1567,6133354.188,2,3540,3.54,354,47.7976227,52.9920197,57,1,Seagrass,-8
355,267177.2991,6133352.506,2,3550,3.55,355,43.0983582,55.950779,57.3840599,1,Seagrass,-8
356,267167.4415,6133350.825,2,3560,3.56,356,52.5526695,53.2318497,55.5012589,1,Seagrass,-8
357,267157.5839,6133349.143,2,3570,3.57,357,60.7201767,47.2971153,50.9161873,1,Seagrass,-8
358,267147.7263,6133347.461,2,3580,3.58,358,50.7044296,42.8863106,52.4549217,1,Seagrass,-8.0013361
359,267137.8688,6133345.78,2,3590,3.59,359,49.831234,46.6440926,54.2874031,1,Seagrass,-8.0393362
360,267128.0112,6133344.098,2,3600,3.6,360,86.5568848,75.7465591,50.2837982,1,Seagrass,-8.0773354
361,267118.1536,6133342.416,2,3610,3.61,361,67.5982971,64.0977249,45.7837982,1,Seagrass,-8.1153355
362,267108.296,6133340.735,2,3620,3.62,362,59.9892159,56.8150482,47.6832466,1,Seagrass,-8.1533356
363,267098.4384,6133339.053,2,3630,3.63,363,73.9664764,54.8196068,53.7939262,1,Seagrass,-8.1913347
364,267088.5808,6133337.371,2,3640,3.64,364,75.0332947,46.9132729,56.7268295,1,Seagrass,-8.2293348
365,267078.7233,6133335.69,2,3650,3.65,365,66.1935959,44.3257713,50.7665825,1,Seagrass,-8.267334
366,267068.8657,6133334.008,2,3660,3.66,366,60.5648308,50.7939835,55.3220787,1,Seagrass,-8.3053341
367,267059.0081,6133332.326,2,3670,3.67,367,56.7347031,51.6535988,58.7082443,1,Seagrass,-8.3433342
368,267049.1505,6133330.645,2,3680,3.68,368,57.1994743,49.1916504,50.703701,1,Seagrass,-8.3813334
369,267039.2929,6133328.963,2,3690,3.69,369,54.8642998,48.6890984,48.8765831,1,Seagrass,-8.4193335
370,267029.4353,6133327.281,2,3700,3.7,370,42.1834641,48.0500298,54.7950401,1,Seagrass,-8.4573336
371,267019.5778,6133325.599,2,3710,3.71,371,39.7254868,49.1422462,57.0548782,1,Seagrass,-8.4953327
372,267009.7202,6133323.918,2,3720,3.72,372,38.2783356,54.0782127,57,1,Seagrass,-8.5333328
373,266999.8626,6133322.236,2,3730,3.73,373,45.4867325,59.8322792,57,1,Seagrass,-8.5713329
374,266990.005,6133320.554,2,3740,3.74,374,58.5578918,57.0035172,57,1,Seagrass,-8.6093321
375,266980.1474,6133318.873,2,3750,3.75,375,56.1082382,49.1880074,56.4671059,1,Seagrass,-8.6473322
376,266970.2899,6133317.191,2,3760,3.76,376,45.2106552,50.3803978,54.7307358,1,Seagrass,-8.6853323
377,266960.4323,6133315.509,2,3770,3.77,377,43.6013451,59.5356293,51.8783379,1,Seagrass,-8.7233315
378,266950.5747,6133313.828,2,3780,3.78,378,52.5773888,64.568924,47.3305435,1,Seagrass,-8.7613316
379,266940.7171,6133312.146,2,3790,3.79,379,65.6274872,62.3871727,43.0813255,1,Seagrass,-8.7993317
380,266930.8595,6133310.464,2,3800,3.8,380,68.9359741,59.1634598,46.4607277,1,Seagrass,-8.8373318
381,266921.0019,6133308.783,2,3810,3.81,381,53.0257225,55.1820984,50.4166222,1,Seagrass,-8.8753319
382,266911.1444,6133307.101,2,3820,3.82,382,53.367218,45.0548096,49.8123207,1,Seagrass,-8.913331
383,266901.2868,6133305.419,2,3830,3.83,383,56.7754517,34.4474564,48,1,Seagrass,-8.9513311
384,266891.4292,6133303.737,2,3840,3.84,384,62.2777863,33.6754684,48,1,Seagrass,-8.9893312
385,266881.5716,6133302.056,2,3850,3.85,385,54.8623505,42.807785,48,1,Seagrass,-9.0260601
386,266871.714,6133300.374,2,3860,3.86,386,47.24823,49.0091782,48,1,Seagrass,-9.0626078
387,266861.8564,6133298.692,2,3870,3.87,387,64.5777283,48.1536179,48,1,Seagrass,-9.0995216
388,266851.9989,6133297.011,2,3880,3.88,388,75.7649384,45.351799,48,1,Seagrass,-9.1368017
389,266842.1413,6133295.329,2,3890,3.89,389,74.8025742,44.5491104,47.7235374,1,Seagrass,-9.174449
390,266832.2837,6133293.647,2,3900,3.9,390,78.9114075,57.2763672,48.6915588,1,Seagrass,-9.2124624
391,266822.4261,6133291.966,2,3910,3.91,391,79.592514,53.0652809,54.0385284,1,Seagrass,-9.2508421
392,266812.5685,6133290.284,2,3920,3.92,392,44.8490791,43.7270889,58.8734779,1,Seagrass,-9.289588
393,266802.711,6133288.602,2,3930,3.93,393,42.4887505,40.8130836,59.830574,1,Seagrass,-9.328701
394,266792.8534,6133286.921,2,3940,3.94,394,48.9223557,38.7673454,53.1544876,1,Seagrass,-9.3681793
395,266782.9958,6133285.239,2,3950,3.95,395,74.1385651,36.2761879,48.3721619,1,Seagrass,-9.4073305
396,266773.1382,6133283.557,2,3960,3.96,396,67.0897522,47.5544472,50.3137512,1,Seagrass,-9.4453306
397,266763.2806,6133281.876,2,3970,3.97,397,61.135994,56.2558136,53.1751747,1,Seagrass,-9.4833307
398,266753.423,6133280.194,2,3980,3.98,398,44.1105537,54.375988,48,1,Seagrass,-9.5213308
399,266743.5655,6133278.512,2,3990,3.99,399,37.6241837,37.8809967,48,1,Seagrass,-9.5593309
400,266733.7079,6133276.831,2,4000,4,400,42.8772316,32.2617302,48.5168419,1,Seagrass,-9.597331
401,266723.8503,6133275.149,2,4010,4.01,401,51.8392677,46.0684891,52.4615898,1,Seagrass,-9.6353312
402,266713.9927,6133273.467,2,4020,4.02,402,55.7335052,51.2466164,55.4214172,1,Seagrass,-9.6733313
403,266704.1351,6133271.785,2,4030,4.03,403,57.4083939,47.6469879,56.4023933,1,Seagrass,-9.7113314
404,266694.2775,6133270.104,2,4040,4.04,404,53.3444443,54.6584473,52.2653847,1,Seagrass,-9.7493315
405,266684.42,6133268.422,2,4050,4.05,405,55.5061226,49.6301117,56.8255043,1,Seagrass,-9.7873316
406,266674.5624,6133266.74,2,4060,4.06,406,49.0838623,47.9633026,55.7664223,1,Seagrass,-9.8253317
407,266664.7048,6133265.059,2,4070,4.07,407,59.5170288,83.4394531,47.9943047,1,Seagrass,-9.8633318
408,266654.8472,6133263.377,2,4080,4.08,408,72.0922165,64.114357,47.9975204,1,Seagrass,-9.9013319
409,266644.9896,6133261.695,2,4090,4.09,409,79.718071,44.6603355,47.6747131,1,Seagrass,-9.939333
410,266635.1321,6133260.014,2,4100,4.1,410,73.4944992,52.4060974,53.4140472,1,Seagrass,-9.9773321
411,266625.2745,6133258.332,2,4110,4.11,411,81.5766754,67.2542267,52.7134132,1,Seagrass,-10.0153322
412,266615.4169,6133256.65,2,4120,4.12,412,81.0979614,67.2995987,56.4222412,1,Seagrass,-10.0533333
413,266605.5593,6133254.969,2,4130,4.13,413,47.0491867,62.1733055,60.8893051,1,Seagrass,-10.0913334
414,266595.7017,6133253.287,2,4140,4.14,414,46.6834679,49.7198753,50.0517235,1,Seagrass,-10.1293335
415,266585.8441,6133251.605,2,4150,4.15,415,48.0815811,56.0307808,49.2386284,1,Seagrass,-10.1673336
416,266575.9866,6133249.923,2,4160,4.16,416,58.4085999,48.8894501,55.3972702,1,Seagrass,-10.2053337
417,266566.129,6133248.242,2,4170,4.17,417,59.9236984,48,53.2259216,1,Seagrass,-10.2433338
418,266556.2714,6133246.56,2,4180,4.18,418,59.8638268,49.6095467,44.9659081,1,Seagrass,-10.2813339
419,266546.4138,6133244.878,2,4190,4.19,419,52.2256622,56.8775482,48.7963104,1,Seagrass,-10.319335
420,266536.5562,6133243.197,2,4200,4.2,420,49.4484863,50.857357,48.5035133,1,Seagrass,-10.3573351
421,266526.6986,6133241.515,2,4210,4.21,421,57.5459023,48.3474426,48.1183891,1,Seagrass,-10.3953352
422,266516.8411,6133239.833,2,4220,4.22,422,58.5512772,48.8158913,47.5784607,1,Seagrass,-10.4333353
423,266506.9835,6133238.152,2,4230,4.23,423,59.8014679,48.2420311,54.5300217,1,Seagrass,-10.4713354
424,266497.1259,6133236.47,2,4240,4.24,424,59.054924,52.2873878,52.7658615,1,Seagrass,-10.5093365
425,266487.2683,6133234.788,2,4250,4.25,425,54.7112656,53.0298958,47.3310852,1,Seagrass,-10.5473366
426,266477.4107,6133233.107,2,4260,4.26,426,71.294548,40.9940529,44.8571968,1,Seagrass,-10.5853367
427,266467.5532,6133231.425,2,4270,4.27,427,59.2299652,38.7555847,46.4762192,1,Seagrass,-10.6233368
428,266457.6956,6133229.743,2,4280,4.28,428,49.5652275,43.6743431,47.2007523,1,Seagrass,-10.6613369
429,266447.838,6133228.062,2,4290,4.29,429,46.5916252,47.0333824,49.7840538,1,Seagrass,-10.699338
430,266437.9804,6133226.38,2,4300,4.3,430,61.0775948,53.3778343,54.9959717,1,Seagrass,-10.7373381
431,266428.1228,6133224.698,2,4310,4.31,431,76.8868713,57.3942909,50.8143311,1,Seagrass,-10.7753382
432,266418.2652,6133223.016,2,4320,4.32,432,58.6457329,56.920208,43.1368904,1,Seagrass,-10.8133392
433,266408.4077,6133221.335,2,4330,4.33,433,50.6128922,57.5682564,42.1737823,1,Seagrass,-10.8513393
434,266398.5501,6133219.653,2,4340,4.34,434,52.1546135,54.9092979,47.2477798,1,Seagrass,-10.8893394
435,266388.6925,6133217.971,2,4350,4.35,435,56.9257545,53.467392,50.4421501,1,Seagrass,-10.9273405
436,266378.8349,6133216.29,2,4360,4.36,436,58.1504707,54.4117584,53.0950584,1,Seagrass,-10.9653406
437,266368.9773,6133214.608,2,4370,4.37,437,58.9154739,49.5256844,53.3499489,1,Seagrass,-11.0033407
438,266359.1198,6133212.926,2,4380,4.38,438,58.6531029,44.7793655,49.4016113,1,Seagrass,-11.0413408
439,266349.2622,6133211.245,2,4390,4.39,439,51.4051781,41.8409081,47.5737801,1,Seagrass,-11.0793419
440,266339.4046,6133209.563,2,4400,4.4,440,45.6885948,47.8076782,48,1,Seagrass,-11.117342
441,266329.547,6133207.881,2,4410,4.41,441,47.1791763,52.1951866,48,1,Seagrass,-11.1553431
442,266319.6894,6133206.2,2,4420,4.42,442,55.5396004,48.2380447,48,1,Seagrass,-11.1933432
443,266309.8318,6133204.518,2,4430,4.43,443,60.6213264,45.0821838,48,1,Seagrass,-11.2313442
444,266299.9743,6133202.836,2,4440,4.44,444,65.2037888,40.4686699,48,1,Seagrass,-11.2693443
445,266290.1167,6133201.155,2,4450,4.45,445,68.8382263,40.8143883,48,1,Seagrass,-11.3073444
446,266280.2591,6133199.473,2,4460,4.46,446,68.6989517,43.4832115,48,1,Seagrass,-11.3453455
447,266270.4015,6133197.791,2,4470,4.47,447,65.958313,43.3919029,48,1,Seagrass,-11.3833456
448,266260.5439,6133196.11,2,4480,4.48,448,63.409977,39.1492538,48,1,Seagrass,-11.4213467
449,266250.6863,6133194.428,2,4490,4.49,449,58.4723473,35.7935371,48.139122,1,Seagrass,-11.4593468
450,266240.8288,6133192.746,2,4500,4.5,450,56.230072,46.9987717,48.54105,1,Seagrass,-11.4973478
451,266230.9712,6133191.065,2,4510,4.51,451,56.6163635,53.6133118,50.8142662,1,Seagrass,-11.5353479
452,266221.1136,6133189.383,2,4520,4.52,452,63.099041,57.5494118,55.3895721,1,Seagrass,-11.573349
453,266211.256,6133187.701,2,4530,4.53,453,65.5127945,64.044487,57.3379631,1,Seagrass,-11.6113491
454,266201.3984,6133186.019,2,4540,4.54,454,58.1252975,61.5393639,57,1,Seagrass,-11.6493502
455,266191.5409,6133184.338,2,4550,4.55,455,54.2226791,57.7710762,57,1,Seagrass,-11.6873503
456,266181.6833,6133182.656,2,4560,4.56,456,58.276104,56.7445908,57,1,Seagrass,-11.7253513
457,266171.8257,6133180.974,2,4570,4.57,457,57.2565575,52.7509956,57,1,Seagrass,-11.7633514
458,266161.9681,6133179.293,2,4580,4.58,458,55.3245659,48.4498596,57,1,Seagrass,-11.8013525
459,266152.1105,6133177.611,2,4590,4.59,459,64.3139801,57.2420654,57,1,Seagrass,-11.8393536
460,266142.2529,6133175.929,2,4600,4.6,460,74.094841,59.7427406,56.7508202,1,Seagrass,-11.8773537
461,266132.3954,6133174.248,2,4610,4.61,461,69.6181107,52.2900696,56.4665833,1,Seagrass,-11.9153547
462,266122.5378,6133172.566,2,4620,4.62,462,68.498558,55.2850914,56.9344482,1,Seagrass,-11.9533548
463,266112.6802,6133170.884,2,4630,4.63,463,56.1440315,48.0282326,53.6922417,1,Seagrass,-11.9913559
464,266102.8226,6133169.202,2,4640,4.64,464,57.9014435,50.4075775,48.3219299,1,Seagrass,-12
465,266092.965,6133167.521,2,4650,4.65,465,54.2943001,49.1887093,48.9637604,1,Seagrass,-12
466,266083.1074,6133165.839,2,4660,4.66,466,72.1025925,46.9841156,44.435997,1,Seagrass,-12
467,266073.2499,6133164.157,2,4670,4.67,467,72.8225861,47.4595413,49.3466873,1,Seagrass,-12
468,266063.3923,6133162.476,2,4680,4.68,468,66.0657272,49.4582253,50.1636086,1,Seagrass,-12
469,266053.5347,6133160.794,2,4690,4.69,469,61.8487625,53.5915298,57.6713791,1,Seagrass,-12
470,266043.6771,6133159.112,2,4700,4.7,470,63.596077,53.847683,56.670105,1,Seagrass,-12
471,266033.8195,6133157.431,2,4710,4.71,471,67.9373932,47.2565842,51.980999,1,Seagrass,-12
472,266023.962,6133155.749,2,4720,4.72,472,68.3436508,46.2392006,48.1920509,1,Seagrass,-12
473,266014.1044,6133154.067,2,4730,4.73,473,67.631073,45.2537308,49.7958221,1,Seagrass,-12
474,266004.2468,6133152.386,2,4740,4.74,474,65.3305893,50.0974388,46.8194199,1,Seagrass,-12
475,265994.3892,6133150.704,2,4750,4.75,475,71.9956818,47.8067207,41.8489609,1,Seagrass,-12
476,265984.5316,6133149.022,2,4760,4.76,476,67.1572418,47.0936813,50.4592743,1,Seagrass,-12
477,265974.674,6133147.341,2,4770,4.77,477,70.3174744,48.9500618,50.3215561,1,Seagrass,-12
478,265964.8165,6133145.659,2,4780,4.78,478,90.7613525,47.1122208,56.1510849,1,Seagrass,-12
479,265954.9589,6133143.977,2,4790,4.79,479,65.8682404,46.8379478,52.3793602,1,Seagrass,-12
480,265945.1013,6133142.296,2,4800,4.8,480,67.910141,52.5775299,50.2006912,1,Seagrass,-12
481,265935.2437,6133140.614,2,4810,4.81,481,77.1430817,56.1818581,49.1364594,1,Seagrass,-12
482,265925.3861,6133138.932,2,4820,4.82,482,75.5580444,54.6114883,48.030365,1,Seagrass,-12
483,265915.5285,6133137.251,2,4830,4.83,483,67.2133713,57.3570137,49.4679871,1,Seagrass,-12
484,265905.671,6133135.569,2,4840,4.84,484,66.0683289,63.2491455,47.0875397,1,Seagrass,-12
485,265895.8134,6133133.887,2,4850,4.85,485,59.9599304,65.8538132,56.7249451,1,Seagrass,-12
486,265885.9558,6133132.205,2,4860,4.86,486,57.4340019,49.1767006,66.8690186,1,Seagrass,-12
487,265876.0982,6133130.524,2,4870,4.87,487,61.436882,48.2937317,55.1773758,1,Seagrass,-12
488,265866.2406,6133128.842,2,4880,4.88,488,64.7038956,50.0598564,48.6035843,1,Seagrass,-12
489,265856.3831,6133127.16,2,4890,4.89,489,74.1950912,47.4934807,48.7830315,1,Seagrass,-12
490,265846.5255,6133125.479,2,4900,4.9,490,75.0235443,46.193119,50.1224823,1,Seagrass,-12.0079861
491,265836.6679,6133123.797,2,4910,4.91,491,65.291008,52.1845703,48.33358,1,Seagrass,-12.0257168
492,265826.8103,6133122.115,2,4920,4.92,492,58.4273682,44.8562431,48,1,Seagrass,-12.0438128
493,265816.9527,6133120.434,2,4930,4.93,493,56.6325264,44.1940308,48,1,Seagrass,-12.0622759
494,265807.0951,6133118.752,2,4940,4.94,494,53.3112907,50.2640381,48,1,Seagrass,-12.0811043
495,265797.2376,6133117.07,2,4950,4.95,495,63.8513374,49.3242607,47.3844566,1,Seagrass,-12.1002989
496,265787.38,6133115.389,2,4960,4.96,496,68.9371262,55.1256104,47.7712479,1,Seagrass,-12.1198606
497,265777.5224,6133113.707,2,4970,4.97,497,61.2186508,57,50.4333076,1,Seagrass,-12.1397877
498,265767.6648,6133112.025,2,4980,4.98,498,59.7577171,57,48.8696594,1,Seagrass,-12.1600809
499,265757.8072,6133110.344,2,4990,4.99,499,65.4564819,57,47.8692818,1,Seagrass,-12.1807404
500,265747.9496,6133108.662,2,5000,5,500,65.3293457,53.5442734,48,1,Seagrass,-12.201766
501,265738.0921,6133106.98,2,5010,5.01,501,65.1423569,47.8596382,48,1,Seagrass,-12.2231579
