OID_,POINT_X,POINT_Y,Profile_ID,Distance (m),Distance (km),ORIG_SEQ,B2,B3,B4,Benthos,Benthos _label,Bathymetrey 
504,265425.0737,6134267.44,1,5040,5.04,504,54.5401039,40.7631645,47.9293976,1,Seagrass,-11.2996054
505,265415.1441,6134266.256,1,5050,5.05,505,56.6692848,63.0379333,68.0662842,1,Seagrass,-11.3232794
506,265405.2145,6134265.072,1,5060,5.06,506,67.6306458,71.7551651,60.1983795,1,Seagrass,-11.3471928
507,265395.2848,6134263.888,1,5070,5.07,507,69.6620789,61.6373787,57.072773,1,Seagrass,-11.3713455
508,265385.3552,6134262.704,1,5080,5.08,508,45.9241829,54.7160149,57,1,Seagrass,-11.3957376
509,265375.4255,6134261.52,1,5090,5.09,509,55.7548561,44.7883301,57,1,Seagrass,-11.4203701
510,265365.4959,6134260.336,1,5100,5.1,510,69.0494614,47.8247719,57.5071106,1,Seagrass,-11.445241
511,265355.5662,6134259.151,1,5110,5.11,511,55.636879,58.11129,57.0235062,1,Seagrass,-11.4703522
512,265345.6366,6134257.967,1,5120,5.12,512,57.4940758,57.3124123,57,1,Seagrass,-11.4957018
513,265335.7069,6134256.783,1,5130,5.13,513,49.4166183,49.2641792,57,1,Seagrass,-11.5212917
514,265325.7773,6134255.599,1,5140,5.14,514,60.4455833,51.0546951,57,1,Seagrass,-11.547121
515,265315.8476,6134254.415,1,5150,5.15,515,61.9063263,56.6059456,57,1,Seagrass,-11.5731888
516,265305.918,6134253.231,1,5160,5.16,516,57.3378639,57,57,1,Seagrass,-11.5994968
517,265295.9883,6134252.047,1,5170,5.17,517,62.272522,56.4677505,57,1,Seagrass,-11.6216106
518,265286.0587,6134250.863,1,5180,5.18,518,63.7322121,59.5947876,57,1,Seagrass,-11.6393127
519,265276.129,6134249.679,1,5190,5.19,519,65.280304,62.8323135,57,1,Seagrass,-11.6567755
520,265266.1994,6134248.495,1,5200,5.2,520,67.3418655,53.3425217,57,1,Seagrass,-11.6739979
521,265256.2697,6134247.31,1,5210,5.21,521,70.6857452,47.5174294,53.8451309,1,Seagrass,-11.6909809
522,265246.3401,6134246.126,1,5220,5.22,522,51.8474541,50.4512863,52.5782967,1,Seagrass,-11.7077255
523,265236.4104,6134244.942,1,5230,5.23,523,48.1527557,37.8543053,56.3155861,1,Seagrass,-11.7242298
524,265226.4808,6134243.758,1,5240,5.24,524,49.1864052,40.2585526,47.739212,1,Seagrass,-11.7404947
525,265216.5511,6134242.574,1,5250,5.25,525,57.6744347,47.8423653,42.6454811,1,Seagrass,-11.7565203
526,265206.6215,6134241.39,1,5260,5.26,526,71.3287277,55.7747955,46.1172562,1,Seagrass,-11.7723055
527,265196.6919,6134240.206,1,5270,5.27,527,59.2362785,58.8326836,50.2548141,1,Seagrass,-11.7878523
528,265186.7622,6134239.022,1,5280,5.28,528,61.4966927,56.195118,53.5223312,1,Seagrass,-11.8031597
529,265176.8326,6134237.838,1,5290,5.29,529,77.8337402,56.2739563,56.4314575,1,Seagrass,-11.8182268
530,265166.9029,6134236.654,1,5300,5.3,530,58.5264397,56.9370689,56.9685326,1,Seagrass,-11.8330555
531,265156.9733,6134235.469,1,5310,5.31,531,63.4439735,57,57,1,Seagrass,-11.8476439
532,265147.0436,6134234.285,1,5320,5.32,532,69.3546906,57,57,1,Seagrass,-11.8619938
533,265137.114,6134233.101,1,5330,5.33,533,74.6222,57,57,1,Seagrass,-11.8761034
534,265127.1843,6134231.917,1,5340,5.34,534,73.1655807,57,57,1,Seagrass,-11.8899736
535,265117.2547,6134230.733,1,5350,5.35,535,85.9547882,54.1188011,57.444046,1,Seagrass,-11.9036045
536,265107.325,6134229.549,1,5360,5.36,536,87.0832825,49.6593437,56.7566299,1,Seagrass,-11.916996
537,265097.3954,6134228.365,1,5370,5.37,537,70.3922501,68.3427353,54.3677254,1,Seagrass,-11.9301481
538,265087.4657,6134227.181,1,5380,5.38,538,61.8052292,57.1306152,57.5271835,1,Seagrass,-11.9430609
539,265077.5361,6134225.997,1,5390,5.39,539,60.0961418,54.2868462,57.4769745,1,Seagrass,-11.9557343
540,265067.6064,6134224.813,1,5400,5.4,540,64.0820389,49.1144257,57.2647285,1,Seagrass,-11.9681683
